id_brut_db,id_anunt_normalizat,id_procedura_finala,relatie
ot:2023/S 139-443554:award-2,443554-2023,443554-2023,acelasi anunt
ot:2023/S 139-443554:award-3,443554-2023,443554-2023,acelasi anunt
ot:2023/S 139-442799:award-1,442799-2023,631245-2023,acelasi anunt de participare (F02)
ot:2023/S 139-442799:award-2,442799-2023,631245-2023,acelasi anunt de participare (F02)
ot:2023/S 139-442799:award-3,442799-2023,631245-2023,acelasi anunt de participare (F02)
ot:2023/S 139-442799:award-4,442799-2023,631245-2023,acelasi anunt de participare (F02)
ot:2023/S 139-442799:award-5,442799-2023,631245-2023,acelasi anunt de participare (F02)
ot:2023/S 139-442799:award-6,442799-2023,631245-2023,acelasi anunt de participare (F02)
ot:2023/S 139-442799:award-7,442799-2023,631245-2023,acelasi anunt de participare (F02)
ot:2023/S 139-442799:award-8,442799-2023,631245-2023,acelasi anunt de participare (F02)
631245-2023,631245-2023,631245-2023,acelasi anunt
ot:2023/S 139-443153:award-1,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-10,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-11,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-12,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-13,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-14,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-15,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-16,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-17,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-18,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-2,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-3,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-4,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-5,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-6,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-7,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-8,443153-2023,681599-2023,acelasi anunt de participare (F02)
ot:2023/S 139-443153:award-9,443153-2023,681599-2023,acelasi anunt de participare (F02)
681599-2023,681599-2023,681599-2023,acelasi anunt
ot:2023/S 139-444140:award-1,444140-2023,602697-2023,acelasi anunt de participare (F02)
602697-2023,602697-2023,602697-2023,acelasi anunt
ot:CN1057464:award-1,CN1057464,602697-2023,"inregistrare SICAP a aceleiasi proceduri (data, castigatori, titlu)"
ot:2023/S 139-445048:award-1,445048-2023,692354-2023,erata (F14) la anuntul de participare
692354-2023,692354-2023,692354-2023,acelasi anunt
ot:CN1057034:award-1,CN1057034,692354-2023,"inregistrare SICAP a aceleiasi proceduri (data, castigatori, titlu)"
333188-2026,333188-2026,465099-2023,acelasi ContractFolderID
465099-2023,465099-2023,465099-2023,acelasi anunt
ot:2023/S 146-465099:award-1,465099-2023,465099-2023,acelasi anunt
ot:2023/S 146-465099:award-2,465099-2023,465099-2023,acelasi anunt
ot:2023/S 146-465099:award-3,465099-2023,465099-2023,acelasi anunt
ot:2023/S 146-465099:award-4,465099-2023,465099-2023,acelasi anunt
ot:2023/S 146-465099:award-5,465099-2023,465099-2023,acelasi anunt
ot:2023/S 146-465099:award-6,465099-2023,465099-2023,acelasi anunt
ot:2023/S 146-465099:award-7,465099-2023,465099-2023,acelasi anunt
447964-2023,447964-2023,447964-2023,acelasi anunt
564807-2023,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-1,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-10,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-11,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-12,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-13,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-2,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-3,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-4,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-5,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-6,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-7,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-8,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 180-564807:award-9,564807-2023,447964-2023,acelasi anunt de participare (F02)
ot:2023/S 086-265505:award-1,265505-2023,590396-2023,erata (F14) la anuntul de participare
590396-2023,590396-2023,590396-2023,acelasi anunt
ot:2023/S 154-488209:award-1,488209-2023,488209-2023,acelasi anunt
488209-2023,488209-2023,488209-2023,acelasi anunt
ot:2023/S 165-520305:award-1,520305-2023,520305-2023,acelasi anunt
520305-2023,520305-2023,520305-2023,acelasi anunt
ot:2023/S 210-661569:award-24,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-20,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-22,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-25,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-1,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-10,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-11,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-12,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-21,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-6,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-23,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-14,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-15,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-26,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-5,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-13,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-16,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-17,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-18,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-19,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-2,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-3,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-4,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-8,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-9,661569-2023,661569-2023,acelasi anunt
ot:2023/S 210-661569:award-7,661569-2023,661569-2023,acelasi anunt
661569-2023,661569-2023,661569-2023,acelasi anunt
ot:2023/S 229-720108:award-1,720108-2023,720108-2023,acelasi anunt
720108-2023,720108-2023,720108-2023,acelasi anunt
453568-2023,453568-2023,453568-2023,acelasi anunt
591900-2023,591900-2023,453568-2023,acelasi anunt de participare (F02)
ot:2023/S 189-591900:award-1,591900-2023,453568-2023,acelasi anunt de participare (F02)
ot:2023/S 189-591900:award-2,591900-2023,453568-2023,acelasi anunt de participare (F02)
ot:2023/S 189-591900:award-3,591900-2023,453568-2023,acelasi anunt de participare (F02)
594349-2024,594349-2024,453568-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
ot:00594349-2024:award-1,594349-2024,453568-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
ot:00594349-2024:award-2,594349-2024,453568-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
ot:00594349-2024:award-3,594349-2024,453568-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
657436-2024,657436-2024,453568-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
668885-2024,668885-2024,453568-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
ot:2023/S 142-453309:award-1,453309-2023,664078-2023,acelasi anunt de participare (F02)
ot:2023/S 142-453309:award-2,453309-2023,664078-2023,acelasi anunt de participare (F02)
ot:2023/S 142-453309:award-3,453309-2023,664078-2023,acelasi anunt de participare (F02)
664078-2023,664078-2023,664078-2023,acelasi anunt
458594-2023,458594-2023,458594-2023,acelasi anunt
ot:2023/S 144-459870:award-1,459870-2023,705066-2023,acelasi anunt de participare (F02)
ot:2023/S 144-459870:award-2,459870-2023,705066-2023,acelasi anunt de participare (F02)
ot:2023/S 144-459870:award-3,459870-2023,705066-2023,acelasi anunt de participare (F02)
ot:2023/S 144-459870:award-4,459870-2023,705066-2023,acelasi anunt de participare (F02)
ot:2023/S 144-459870:award-5,459870-2023,705066-2023,acelasi anunt de participare (F02)
705066-2023,705066-2023,705066-2023,acelasi anunt
29938-2024,29938-2024,29938-2024,acelasi anunt
39048-2024,39048-2024,29938-2024,acelasi ContractFolderID
208255-2024,208255-2024,29938-2024,acelasi ContractFolderID
225570-2024,225570-2024,29938-2024,acelasi ContractFolderID
421868-2024,421868-2024,29938-2024,acelasi ContractFolderID
626238-2024,626238-2024,29938-2024,acelasi ContractFolderID
16632-2025,16632-2025,29938-2024,acelasi ContractFolderID
253285-2025,253285-2025,29938-2024,acelasi ContractFolderID
440237-2025,440237-2025,29938-2024,acelasi ContractFolderID
44978-2024,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-1,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-10,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-11,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-12,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-13,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-2,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-3,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-4,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-5,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-6,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-7,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-8,44978-2024,44978-2024,acelasi anunt
ot:00044978-2024:award-9,44978-2024,44978-2024,acelasi anunt
190858-2024,190858-2024,512946-2023,acelasi ContractFolderID
92723-2025,92723-2025,512946-2023,acelasi ContractFolderID
195424-2024,195424-2024,512946-2023,acelasi ContractFolderID
628588-2024,628588-2024,512946-2023,acelasi ContractFolderID
ot:00628588-2024:award-1,628588-2024,512946-2023,acelasi ContractFolderID
ot:00628588-2024:award-2,628588-2024,512946-2023,acelasi ContractFolderID
ot:00628588-2024:award-3,628588-2024,512946-2023,acelasi ContractFolderID
512946-2023,512946-2023,512946-2023,acelasi anunt
521667-2023,521667-2023,512946-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
ot:2023/S 165-521667:award-1,521667-2023,512946-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
ot:2023/S 165-521667:award-2,521667-2023,512946-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
ot:2023/S 165-521667:award-3,521667-2023,512946-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
465161-2023,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-1,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-10,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-11,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-12,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-13,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-14,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-15,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-16,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-2,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-3,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-4,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-5,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-6,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-7,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-8,465161-2023,465161-2023,acelasi anunt
ot:2023/S 146-465161:award-9,465161-2023,465161-2023,acelasi anunt
467277-2023,467277-2023,467277-2023,acelasi anunt
468259-2023,468259-2023,468259-2023,acelasi anunt
488286-2023,488286-2023,468259-2023,acelasi anunt de participare (F02)
523717-2023,523717-2023,468259-2023,acelasi anunt de participare (F02)
ot:2023/S 166-523717:award-1,523717-2023,468259-2023,acelasi anunt de participare (F02)
ot:2023/S 166-523717:award-2,523717-2023,468259-2023,acelasi anunt de participare (F02)
468883-2023,468883-2023,468883-2023,acelasi anunt
ot:2023/S 147-468885:award-1,468885-2023,651458-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468885:award-2,468885-2023,651458-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468885:award-3,468885-2023,651458-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468885:award-4,468885-2023,651458-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468885:award-5,468885-2023,651458-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468885:award-6,468885-2023,651458-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468885:award-7,468885-2023,651458-2023,acelasi anunt de participare (F02)
ot:2023/S 147-468885:award-8,468885-2023,651458-2023,acelasi anunt de participare (F02)
651458-2023,651458-2023,651458-2023,acelasi anunt
474721-2023,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-1,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-2,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-3,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-4,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-5,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-6,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-7,474721-2023,474721-2023,acelasi anunt
ot:2023/S 149-474721:award-8,474721-2023,474721-2023,acelasi anunt
474999-2023,474999-2023,474999-2023,acelasi anunt
513769-2023,513769-2023,474999-2023,acelasi anunt de participare (F02)
ot:2023/S 149-471881:award-1,471881-2023,678175-2023,acelasi anunt de participare (F02)
ot:2023/S 149-471881:award-2,471881-2023,678175-2023,acelasi anunt de participare (F02)
678175-2023,678175-2023,678175-2023,acelasi anunt
317738-2025,317738-2025,678175-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
326190-2025,326190-2025,678175-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
693541-2025,693541-2025,678175-2023,"acelasi acord-cadru (titlu, castigatori, valoare maxima; format vechi <-> eForms)"
478647-2023,478647-2023,478647-2023,acelasi anunt
765271-2023,765271-2023,765271-2023,acelasi anunt
ot:00765271-2023:award-1,765271-2023,765271-2023,acelasi anunt
ot:2023/S 150-479652:award-1,479652-2023,667074-2023,acelasi anunt de participare (F02)
667074-2023,667074-2023,667074-2023,acelasi anunt
138849-2024,138849-2024,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
236774-2025,236774-2025,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
424652-2024,424652-2024,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
57478-2024,57478-2024,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
65439-2024,65439-2024,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
330888-2024,330888-2024,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
152791-2024,152791-2024,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
688187-2024,688187-2024,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
44684-2025,44684-2025,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
115647-2025,115647-2025,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
57627-2025,57627-2025,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
73362-2025,73362-2025,667074-2023,"acelasi acord (aceleasi date de incheiere a contractelor, castigatori; format vechi <-> eForms)"
